datum,gruppe_id,teilnehmer_id,has_epistemic_transition,transition_count,transition_names,d_semantisch,d_semantisch_mean,semantische_breite,dominanz_breite,dominante_dimension,polaritaet_gesamt,token_anzahl,mean_kognition,x_kognition,var_kognition,mean_sozial,x_sozial,var_sozial,mean_affektiv,x_affektiv,var_affektiv,mean_motivation,x_motivation,var_motivation,mean_methodik,x_methodik,var_methodik,mean_performanz,x_performanz,var_performanz,mean_regulation,x_regulation,var_regulation,emo_Interesse,emo_Überraschung,emo_Erwartung,emo_Erleichterung
2025-09-25,8,19,1,1,Erleichterung,5.9173555035865,3.6436816480747667,0.12252361470368864,3,performanz,1,54,0.45215748893263674,0.41608907991463,0.004406858771548079,0.141152364420978,0.19490226630477,0.0020342216924358835,0.25833796584877994,0.35952845920273,0.0022204690940524022,0.35316979556784994,0.38666586480461,0.004109268100970262,0.3795710923675934,0.41325112600244,0.0011243991326682708,0.4683588967656133,0.41709159880844,0.0008589895328407135,0.4535530224624367,0.4066528069063,0.00025782983554233416,0,0,0,1
2025-09-26,9,4,0,0,,5.7552581951224,3.52347007907782,0.16514897217242586,3,kognition,1,37,0.4777732630042119,0.44195098605942,0.009022365049068629,0.0732381060208958,0.094114945383255,0.003659934220666927,0.12137177259067902,0.21316127834088,0.004209514885280737,0.367110995177698,0.42574998871207,0.002546406483143798,0.43233831492113206,0.43527380084108,0.003299140856208588,0.4455514571771141,0.43763382569676,0.0010811757469115818,0.451834624795596,0.43374047233085,0.0034556457683284332,0,0,0,0
2025-09-26,9,20,1,1,Interesse,5.9419365128378,3.484542836797975,0.1567736874235441,2,performanz,1,31,0.4070698566616375,0.41321999717163,0.007197927312086962,0.11995806866861375,0.22882146143743,0.00476876212007534,0.18653356592541748,0.32450591649161,0.004789591413181056,0.4071204134792225,0.40575543267362,0.0026869417279653026,0.41008860754518,0.40804709419831,0.0002793012028677879,0.5023960386987074,0.41895689439396,0.0022506273785811645,0.4173776376650475,0.40610064688381,0.002604837913617499,1,0,0,0
2025-09-26,9,24,1,1,Erwartung,5.8657158261684,3.795260454267461,0.1629607854233732,2,motivation,1,51,0.5416785713157459,0.40755451244603,0.007894316485880144,0.0637452276379952,0.18571031266966,0.004484085180515145,0.20395115137813802,0.33788686537236,0.0008977202303763216,0.31938492091982995,0.42002398458148,0.005520442854391983,0.44142550411570597,0.40702043133496,0.0023130444804892376,0.478851449566364,0.41120371099385,0.0016271071044120689,0.32893958895131997,0.41721191814727,0.0038195012497377868,0,0,1,0
2025-09-29,1,2,0,0,,5.5946308080497,3.3360192703706,0.29307235013505245,3,kognition,1,38,0.4912463275445139,0.44268823674278,0.02160172516122951,0.12397744852440817,0.1282568031468,0.021151136144372622,0.12492585918703758,0.1841419263421,0.008951654763849697,0.354637022276046,0.42246640009593,0.007106508712814047,0.393465244847622,0.4425133401751,0.00862178926618489,0.434966157547976,0.44170941723204,0.0017514529031163635,0.414757945638372,0.42925792817169,0.01670713546211566,0,0,0,0
2025-09-29,2,16,1,2,"Erleichterung, Erwartung",5.8149235686319,3.51881860037098,0.22431123302366718,2,kognition,1,35,0.529160786556656,0.42627739599796,0.01352506582945066,0.1118289405598594,0.19450299708592,0.011203085331263277,0.11536162949200421,0.24922526000857,0.0030594372914525686,0.34273696597083797,0.41839677950944,0.01137043498892227,0.428969703331138,0.42500420933623,0.001397518108221955,0.44033378441295995,0.42560591371485,0.003921096432054029,0.385325712241504,0.42604537234404,0.005838891279233159,0,0,1,1
2025-09-29,2,20,0,0,,6.4833368758959,3.76897568153802,0.8203785956009456,3,regulation,1,56,0.29369675091416003,0.3971926792848,0.1830043462509619,0.085934159540101,0.16611944682681,0.02190374888591968,0.1066184919231092,0.27266631743647,0.025907430305399513,0.216606879883752,0.39440027009195,0.06300825426180993,0.249678658118944,0.40378837674599,0.12482186933971354,0.301392093428258,0.4462436495395,0.12474029179246741,0.147879385761348,0.47176506697929,0.1296350992839081,0,0,0,0
2025-09-29,2,21,0,0,,6.0304307311649,4.10519864162645,0.25017969695934605,3,motivation,1,50,0.5043086522954325,0.38377919166497,0.01477385676310522,0.21977748228063526,0.3246103737095,0.016857113070682272,0.2561673208416975,0.36256751498852,0.007146287673128723,0.357511192551575,0.39639353115542,0.009207650611044425,0.4151625443832025,0.3864073843428,0.008506891441341018,0.4127304098745075,0.39287330153483,0.0021736725002228217,0.314059814494045,0.39382126481488,0.00392440871114576,0,0,0,0
2025-09-29,2,23,1,1,Interesse,5.6136878200746,3.2780107155462,0.18631385813226578,1,regulation,1,33,0.603329960414395,0.44235555144659,0.008239369867248075,0.07268970271673049,0.098394612502957,0.0018305316679574305,0.16793306408623426,0.22196332892864,0.006325392101071712,0.2502670504442675,0.40706899979057,0.006264013133288941,0.4292748669472925,0.42795935006777,0.0009039595308632906,0.4274702505594275,0.44465107591114,0.0034352947751825204,0.371681504133605,0.44586974446017,0.007714292656518093,1,0,0,0
2025-09-30,3,3,0,0,,5.5654917891717,3.13806054061695,0.017080553686997763,1,regulation,1,10,0.409451544464055,0.42030066081646,5.028338507263444e-07,0.0514710027222455,0.0,2.2560690335134363e-06,0.032012330633226505,0.0,2.5052619861586214e-08,0.41043428775849,0.4255761786994,0.00019881875128837382,0.463836092808495,0.46048460315849,3.5557176565307304e-07,0.456338694525545,0.45414698332024,1.1348902030146529e-05,0.48634489980713,0.47321572762623,7.843813366613802e-05,0,0,0,0
2025-09-30,4,5,0,0,,5.6905686624767,4.01865742609656,0.10591857511743878,4,kognition,1,47,0.502710908348776,0.44070070169045,0.00259536668918412,0.0591989293850058,0.0377316477393,0.0009693149436365381,0.11103617524016421,0.19206099045359,0.0006958582979979946,0.37092296112341405,0.43425568956154,0.000934825279098158,0.42955440384773,0.44021967647216,0.0020658645827603926,0.455324038840374,0.43916633513526,0.0015297248784652217,0.4368107186356319,0.43844023340756,0.0024277898837660973,0,0,0,0
2025-09-30,4,7,0,0,,5.8930380579611,3.87038369410498,0.1461405701743489,3,motivation,1,38,0.475484855363222,0.40404395269642,0.006076911907756234,0.1389829950970974,0.27979220366284,0.006629587284534805,0.17130557326648138,0.31576656377249,0.005479919549407691,0.401100600985094,0.40813688464323,0.0022014897755394513,0.39716191845868,0.403354983272,0.00016772176124842437,0.43177615374684997,0.40536128228662,0.00011938167305463399,0.44591487813632397,0.40640393959952,0.0006820542993425593,0,0,0,0
2025-09-30,4,8,1,1,Interesse,5.6963016839843,3.435516453361467,0.3202307926523746,2,performanz,1,41,0.3061188533181667,0.42550650156643,0.01097699378927032,0.12237656802927754,0.16855354793869,0.01725737576206676,0.14651192843700267,0.29592056917737,0.04492454248289018,0.4782289662835,0.42247851519741,0.0057993502820105625,0.26973810376050666,0.39637612221716,0.01057154941684346,0.5158282013510733,0.43501726585793,0.005794754476123584,0.44694014595958004,0.42204179489374,0.007223194353563281,1,0,0,0
2025-09-30,4,9,0,0,,5.5267836071981,3.40362316829085,0.12575015435302683,2,kognition,1,14,0.43789616134822,0.50136435140118,0.008710727598411424,0.0413126224443485,0.0,0.0003627602206446814,0.161415889910825,0.15507058843452,8.754853997463691e-06,0.373693306664355,0.36660915547958,0.003677494848993716,0.43797454330815,0.45913523274395,0.0009208473020080922,0.527688020814045,0.47264870911442,0.0011555289399401089,0.39337379956129004,0.39494182351248,0.0009769875558145813,0,0,0,0
2025-09-30,4,24,1,1,Interesse,5.4323406008039,3.4732793935051,0.9263320538378421,2,kognition,1,31,0.26315272076029667,0.50273730656641,0.13415134663938305,0.044760585405492,0.075900407013917,0.025272613579292735,-0.004171174521439021,0.21411982867124,0.0497259685140326,0.12385600451993001,0.36564135893328,0.1512064205696274,0.19442780568688667,0.45913223142538,0.07853641306016661,0.08573121337531998,0.46664466940732,0.24217277174163374,0.10070005930675335,0.36522607977071,0.17702553986329864,1,0,0,0
2025-10-01,5,2,1,1,Interesse,5.7277974011613,3.734354579867933,0.1218019951323768,2,kognition,1,38,0.4883442361471733,0.44923345541271,0.001224864222531882,0.047151180589166765,0.045599996588917,0.0015503093149039158,0.20602516880496,0.28479639868479,0.003501037442529899,0.3335598015940133,0.39201358515164,0.002024861043014475,0.43166810625943336,0.4408606009954,0.002199323775583873,0.5096440686652967,0.4427048999786,0.00018777267951832185,0.3803585308188901,0.41349378894032,0.004147557540145176,1,0,0,0
2025-10-01,5,6,1,1,Erleichterung,6.0461030205719,3.9190772317498253,0.26886467513831536,3,motivation,1,44,0.4329788355639625,0.396277419616,0.02160223361900284,0.136438558973217,0.28155300929081,0.011282985958863644,0.23869161147733747,0.35164125803349,0.006894315863988288,0.42162878259528247,0.40285073063972,0.01487508869822762,0.3581412123645,0.39490487697468,0.009648267741317497,0.4410979275310825,0.4012655224977,0.004745968389292681,0.40502251859229,0.40097959402201,0.0032393532665392893,0,0,0,1
2025-10-01,5,10,1,4,"Erleichterung, Erwartung, Interesse, Überraschung",5.8809566109717,3.4991276659621,0.27015979961995784,2,regulation,1,46,0.44857685454362,0.41936193254158,0.006754231135705114,0.17956201216744175,0.21826291310355,0.01334982998564586,0.20812762102844626,0.27543454075334,0.01683918310817624,0.39602488210337,0.41081658755045,0.005453619700739683,0.35186967609061753,0.41822427850374,0.008502180381918925,0.47451960370376,0.41194329607111,0.002220102217820398,0.3800124606321575,0.43272414809604,0.01986717080068956,1,1,1,1
2025-10-01,5,11,0,0,,6.0046972234922,3.3389187389380197,0.2479790717580108,3,kognition,1,46,0.45326271893872594,0.41122858346801,0.009030962264689475,0.25609619380790016,0.31760286128299,0.017391850532227825,0.1526515386450442,0.30402724163209,0.015971374749622368,0.41958685519553995,0.39631967616887,0.008399624338306818,0.39442223636623003,0.40316808445143,0.00515360751350666,0.41390508557834804,0.40281523815368,0.0011516712261858146,0.375800347966932,0.39460065147465,0.004394529405425713,0,0,0,0
2025-10-01,6,12,0,0,,6.0044636550869,3.54946969868278,0.25647560140148823,3,regulation,1,43,0.42174747880126195,0.39299932429012,0.01388344762191956,0.20673394398186756,0.31571438392393,0.01911212604018924,0.278760135560066,0.35544323333648,0.008311052848221256,0.410998846247782,0.3950265083922,0.01189844347374163,0.319261151175622,0.3902333945649,0.007687008461977616,0.47206724517030396,0.39386636070492,0.0034345107417175975,0.377096904554454,0.39506199672733,0.001453144926488183,0,0,0,0
2025-10-01,6,14,1,2,"Erleichterung, Interesse",5.8082103745856,4.0052836039854,0.1545470214423445,1,performanz,1,55,0.5500636777464974,0.4262496634921,0.002445366528756068,0.08752520997465976,0.089896387096623,0.0073752837697623665,0.18109715789848252,0.3189600914035,0.0032023285783612603,0.33744474996954754,0.41056844616928,0.0029948893883029186,0.44838360967073,0.42759532945641,0.0017902153417651383,0.43892974974256743,0.42942820849201,0.0017351765720961573,0.35426990303732253,0.41554552054825,0.004341521657656581,1,0,0,1
2025-10-01,6,22,1,1,Interesse,5.6720612282452,3.42371962060817,0.37245927026799186,4,performanz,1,45,0.32431228017592195,0.44183064215684,0.0492527611187092,0.0945035942670364,0.1481752145064,0.011723892927225695,0.025098732866183,0.12838301887728,0.016020906494355017,0.412423572417854,0.43187252216255,0.004029627981299506,0.3604717381313836,0.43714380482413,0.04475549356118459,0.46493686015802205,0.44441399704036,0.003942909102852767,0.479923857686624,0.43730044776443,0.009000316822938217,1,0,0,0
2025-10-02,7,9,1,3,"Erleichterung, Interesse, Überraschung",5.8000495752583,3.0926339246984402,0.22510200629630384,2,kognition,1,33,0.551663245119598,0.42387402701826,0.011594595699001228,0.0822391971862262,0.1613794805635,0.00642201851778325,0.16822387956385,0.30143276532769,0.004834375368868184,0.301096519925078,0.40845167899701,0.014207175945611019,0.44317393906332797,0.42271469559162,0.0038310089038311192,0.43321939938274595,0.42341968153346,0.00293916900123817,0.367676514627172,0.4226317517264,0.0068425698022882495,1,1,0,1
2025-10-02,7,10,1,2,"Erwartung, Interesse",5.9370849441388,3.82678476531705,0.17928578219545946,2,kognition,1,37,0.5197677266445825,0.42232471205671,0.004944237475227965,0.1316407824599795,0.23220466953253,0.00911773777431086,0.15885957267968376,0.28431633643705,0.006005600442816095,0.373905704985205,0.4054764484674,0.00607976455856919,0.422788691606465,0.41975360648869,0.004691463115611231,0.43772352534899,0.41783518292499,0.0002898443111218768,0.38074851733302495,0.41435878258888,0.0010147440197805094,1,0,1,0
2025-10-02,8,16,1,2,"Interesse, Überraschung",5.7989148335845,3.55724779459025,0.24650088971250572,2,performanz,1,33,0.585824773560525,0.41676604754696,0.012483142321401646,0.1553621039717135,0.24260664141614,0.010630816977203885,0.20932106862761,0.30763100814704,0.00970609179295553,0.30794948756629753,0.38612708842184,0.013701805095921813,0.407652943302365,0.41123654373649,0.0018952989790223295,0.39302444111003754,0.42301550204396,0.005189001155039764,0.3355682803276675,0.41911341517555,0.007156532307511936,1,1,0,0
2025-10-02,8,18,0,0,,5.9261477231066,3.009616930465925,0.23018415215984117,2,kognition,1,34,0.515661061923345,0.43211274116481,0.006194462870299792,0.1241260508743325,0.19810961329533,0.0063412386168573255,0.2576285337938932,0.33774836271561,0.011725871574229841,0.36875729380052746,0.39820869225368,0.0034205299156604197,0.3871218524290575,0.41099386926095,0.0009323398524089598,0.4611204151968125,0.42246883570438,0.0050243864993246585,0.31756079980951973,0.39241277803215,0.019345914576763917,0,0,0,0
2025-10-02,8,19,1,1,Erleichterung,5.9272542223482,3.6803795563036332,0.2796306712991617,2,kognition,1,44,0.5164861424247433,0.42126656456965,0.017049499031677764,0.14819250527315067,0.22866020029673,0.02651682977971349,0.21761472568099768,0.32118695453294,0.015185220245366941,0.3573208467677033,0.39421723997649,0.008459971848465671,0.38489303325966334,0.41582490424013,0.005714395566627963,0.43366947924239335,0.42053499292239,0.0009232029378656468,0.3490501403538833,0.40238948398963,0.004344192921502332,0,0,0,1
2025-10-07,4,8,0,0,,5.7621162757567,3.7392896281309596,0.7481509022113431,2,performanz,1,42,0.32066512082137805,0.42572917027067,0.08066420554660689,0.1050201766280912,0.15501736395272,0.008284298181431449,0.092651974304864,0.27811215238158,0.031977622884985686,0.25306786302752,0.41791674648482,0.07385963930196829,0.31452058845417397,0.4221264538075,0.049847258298560314,0.19473925772253803,0.44029531615224,0.2929068676761789,0.3419572248461214,0.41312145283367,0.022189880589915126,0,0,0,0
2025-10-07,4,22,1,2,"Erleichterung, Interesse",5.7928960248167,3.63953430630938,0.16869633007167123,3,regulation,1,48,0.460750814678952,0.4270237914915,0.002314482472503957,0.09901751154847518,0.18064965955153,0.0063469684690298095,0.1610183324101384,0.24702780677008,0.008373322480177742,0.378579958519052,0.4213438600634,0.001255910633297686,0.399083779700694,0.42659022954461,0.004336638924118003,0.49786213924003997,0.42576919156853,0.003741329146916387,0.415999783952728,0.42801976046195,0.002089799653606659,1,0,0,1
2025-10-20,1,2,0,0,,5.8338997731266,3.8347415388341397,0.1451682503732654,2,kognition,1,39,0.5384374393450281,0.43039890107301,0.003397116981386756,0.09610209292648679,0.17947355550609,0.0035244768503794634,0.16104005981875397,0.28094108767791,0.004254096195951113,0.309330638541182,0.40230486004681,0.003526871383596493,0.4447010958787,0.42776518208003,0.0008684595996462684,0.457775924599206,0.42747914006876,0.0007106760951170022,0.38837246569209605,0.41957602319795,0.004792123810357972,0,0,0,0
2025-10-20,2,20,0,0,,5.8818476992157,3.6240096394819004,0.20169922807097843,3,regulation,1,51,0.430795255306105,0.41594048918473,0.01009193426213833,0.21161132346299574,0.24821908918981,0.013643239240625611,0.1321439113618405,0.27585027671632,0.011228063679047962,0.42040271430264253,0.41068761216557,0.0025083690671855886,0.40244136027530747,0.41720963241921,0.0009342062115018057,0.4305915993112625,0.41516587687148,0.0015871000534963542,0.432873117120015,0.41736449331801,0.0006896660904329238,0,0,0,0
2025-10-20,2,21,0,0,,5.8587738024668,3.8286627816225405,0.15898395133275595,3,performanz,1,48,0.506736202218324,0.41007647627438,0.0040327521138850825,0.09443682814416401,0.20265223719041,0.004059816336083921,0.1821233862619732,0.34024272449374,0.0036813349640825014,0.339914792762812,0.41144884819124,0.0030060892378726382,0.44509886342440996,0.40958409733603,0.0018256166448451158,0.453748758379636,0.41218501377313,0.0020141862098408967,0.39535665821340993,0.40994518667098,0.006656101274765958,0,0,0,0
2025-10-20,2,21,0,0,,5.8587738024668,3.8286627816225405,0.15898395133275595,3,performanz,1,48,0.506736202218324,0.41007647627438,0.0040327521138850825,0.09443682814416401,0.20265223719041,0.004059816336083921,0.1821233862619732,0.34024272449374,0.0036813349640825014,0.339914792762812,0.41144884819124,0.0030060892378726382,0.44509886342440996,0.40958409733603,0.0018256166448451158,0.453748758379636,0.41218501377313,0.0020141862098408967,0.39535665821340993,0.40994518667098,0.006656101274765958,0,0,0,0
2025-10-20,2,23,1,1,Interesse,6.0341852642976,3.573101856396275,0.2292855246456326,3,kognition,1,39,0.4895669584570725,0.41639302229907,0.008570102332665284,0.17351450221895776,0.26899995583722,0.019143381185358254,0.15771583188579402,0.33099300548543,0.015054457873430916,0.3756593774313725,0.39304417901685,0.004210621595798972,0.41297807711838497,0.40708890768164,0.0009415920766522859,0.424723169828645,0.40794543484216,0.0006695086830338975,0.400879473226605,0.39758220205895,0.00398218806508338,1,0,0,0
2025-10-21,3,3,1,1,Erleichterung,5.812894724612,3.6272379157389256,0.2430725182671818,3,regulation,1,38,0.4821695428914375,0.42575128723129,0.0050338246410329395,0.18153302676686034,0.1905326239347,0.024793079119269968,0.140383548686524,0.22017583704815,0.009161159406948402,0.3899450280432775,0.42233147083214,0.0058501339544663085,0.40870049146200504,0.42634213542902,0.005429023132937048,0.44420999250211746,0.42546184657685,0.002627569692586284,0.37328946784326755,0.43909344131963,0.00618945918950848,0,0,0,1
2025-10-21,4,5,1,1,Interesse,5.9620261027886,3.43594536282894,0.17522969717760695,3,performanz,1,39,0.5255963170982341,0.40555813820619,0.005219085181269325,0.1324683142757614,0.26244874355852,0.005618052195457841,0.181200356246406,0.31582903729035,0.00684280954918039,0.333690841455722,0.40952397064543,0.005911949475222942,0.46421100885885797,0.40297180520998,0.004333077280009875,0.41572644080501,0.4128143594206,0.0016382463620751072,0.37813391667930196,0.40789712491807,0.0011422267297403472,1,0,0,0
2025-10-21,4,7,1,1,Interesse,6.001620438956,3.65812913992272,0.2632236757244455,2,kognition,1,48,0.5020422461599701,0.40681689554464,0.01733647940147852,0.1590528119211306,0.2595620764864,0.010113120968952085,0.229124887630982,0.32813136950539,0.006307965069479474,0.368402381148872,0.40573973711523,0.010364513902123873,0.42914118753126196,0.40627158804619,0.0030024430052683964,0.41155634679993,0.40578563829782,0.001054095366374841,0.334071926358494,0.40633814993711,0.021108085748210863,1,0,0,0
2025-10-21,4,8,0,0,,5.9419188730128,3.7198486624687,0.17251474381066004,2,motivation,1,29,0.505318398104645,0.40537741513,0.0050197470021227965,0.12596378988306575,0.2485080462351,0.011966699715421514,0.238694385848365,0.32874426125019,0.0020873724315068082,0.34862931569885497,0.41070345488689,0.005143480291767614,0.39694757804361247,0.40067060784567,0.0009621773728715789,0.478198301652915,0.41030981822171,0.002253106276651204,0.36641671779330504,0.41020523676555,0.002328753741716146,0,0,0,0
2025-10-22,5,6,0,0,,5.8851709592012,3.4623789312435607,0.25652967866699233,2,performanz,1,46,0.558123743297908,0.42154785445152,0.014413977272551757,0.0702552985293126,0.16217232189044,0.01603028140005387,0.1659768179520302,0.30165811818395,0.014565556051565298,0.333174835414704,0.41482205572671,0.007812440515141683,0.42158877386905197,0.42313257337392,0.0016207339385386262,0.452634924920768,0.42401903522302,0.0013813488247507904,0.31077017585609,0.41723598956894,0.009983138034388305,0,0,0,0
2025-10-22,6,7,0,0,,5.9838866569763,3.39190825664796,0.2181649401260923,2,kognition,1,46,0.46805483619199,0.40975766678566,0.007309528648388114,0.14566249339730558,0.25454487453865,0.009224753005233241,0.235037034612324,0.32575810555356,0.0028453647190459174,0.39308706376468405,0.40379632106361,0.002459148478351096,0.33714715353929003,0.40741426687291,0.007075482181504061,0.511688890471424,0.40774662569768,0.016202835569316294,0.35616154838524394,0.40729437904023,0.0024788284983827125,0,0,0,0
2025-10-22,6,14,1,1,Interesse,5.8744095087163,3.896798395427375,0.21186747925171462,4,performanz,1,36,0.40731053030023,0.41073935136067,0.008461081192435896,0.18443080744388926,0.26480739981487,0.00937584455382388,0.186832743887452,0.3000602799374,0.00760924406792271,0.43643655957536504,0.40921907749626,0.0048435038127207855,0.3660887351100325,0.4067185931103,0.012286639856961799,0.47151497100649753,0.41204581820272,0.000894814814974944,0.4164846407231925,0.41044929820297,0.0014167004656357135,1,0,0,0
2025-10-22,6,22,1,1,Interesse,5.7019271594939,3.0801650601110198,0.13266035502078086,2,performanz,1,35,0.457943055595112,0.43604444549317,0.004168369238889233,0.0571572617084502,0.063235890966728,0.0012005546777443543,0.1372722368772754,0.22688026546569,0.0036108182023966927,0.365062138626232,0.42435033751749,0.0030298818750687656,0.42159652154803,0.4330625265568,0.00023305786251028317,0.516558159365182,0.44422636658372,0.00256029681574584,0.41560309374060206,0.43524116945263,0.0027957911218844476,1,0,0,0
2025-10-23,0,10,1,3,"Erleichterung, Erwartung, Interesse",5.7837789254614,3.91870791951145,0.20538945088396107,1,performanz,1,36,0.5333343501495349,0.42229562922965,0.0023906520799697366,0.17163237719842275,0.26230767101771,0.027214287911030716,0.1340001718073085,0.22828673022494,0.0022668126269385783,0.3417921182539825,0.40755191442175,0.0017363206005911814,0.42809180779837247,0.42439756793557,0.0045698872455743,0.45300393725155,0.42856260651599,0.0015368756867283819,0.3473525144088401,0.41335823664457,0.0024699903835821713,1,0,1,1
2025-10-23,7,16,1,4,"Erleichterung, Erwartung, Interesse, Überraschung",5.888321421597,3.4752413475743,0.28077738599867463,3,methodik,1,43,0.4178996895939425,0.41684985233563,0.018306379000088534,0.17262273650384824,0.20736362813269,0.011142304597562226,0.2311231299095105,0.28132027017648,0.007000926416866358,0.42378263843126995,0.40859216865251,0.0141320418597611,0.3357317977836242,0.4274464859803,0.022785194694688312,0.4568073638895825,0.41546520656485,0.002203771100511984,0.4028901309495875,0.4264066590136,0.0032653228187702167,1,1,1,1
2025-10-23,7,18,0,0,,5.6854470008267,3.6467079835494394,0.20119095813999924,3,regulation,1,40,0.523038888486088,0.43428267687504,0.008680412039850134,0.09434266369894816,0.13592705764576,0.01182523346762621,0.1109350307916872,0.20067024176035,0.0024029903930972898,0.333721751377404,0.42707763157768,0.005023445230382583,0.48384687481935595,0.43514782933626,0.00042670646333829417,0.42843969734558396,0.43531168033129,0.0024313369617735255,0.36837639408670597,0.43749872238775,0.009687677081222888,0,0,0,0
2025-10-23,8,16,0,0,,5.888321421597,3.4752413475743,0.28077738599867463,3,methodik,1,43,0.4178996895939425,0.41684985233563,0.018306379000088534,0.17262273650384824,0.20736362813269,0.011142304597562226,0.2311231299095105,0.28132027017648,0.007000926416866358,0.42378263843126995,0.40859216865251,0.0141320418597611,0.3357317977836242,0.4274464859803,0.022785194694688312,0.4568073638895825,0.41546520656485,0.002203771100511984,0.4028901309495875,0.4264066590136,0.0032653228187702167,0,0,0,0
2025-10-23,8,17,0,0,,5.8381922114544,4.1407886866187,0.17272991217381614,2,regulation,1,56,0.518512077326728,0.42538623028861,0.004411119303240864,0.081293030989453,0.11694012277854,0.003905033519441861,0.1423392438181718,0.28322713960141,0.006394605390710312,0.36385277860918996,0.42442069491735,0.004343466551346759,0.44139154583579804,0.42583076519219,0.001378738812365964,0.44194664774914194,0.42549026042718,0.00023410642120156563,0.38974797630917796,0.42736845446609,0.009168552561266918,0,0,0,0
2025-10-23,8,18,0,0,,5.6854470008267,3.6467079835494394,0.20119095813999924,3,regulation,1,40,0.523038888486088,0.43428267687504,0.008680412039850134,0.09434266369894816,0.13592705764576,0.01182523346762621,0.1109350307916872,0.20067024176035,0.0024029903930972898,0.333721751377404,0.42707763157768,0.005023445230382583,0.48384687481935595,0.43514782933626,0.00042670646333829417,0.42843969734558396,0.43531168033129,0.0024313369617735255,0.36837639408670597,0.43749872238775,0.009687677081222888,0,0,0,0
2025-10-24,9,4,1,1,Erleichterung,6.0067070587482,3.9644063173485753,0.23728378615239068,3,performanz,1,45,0.460062254238725,0.40700204121894,0.010806386073642538,0.21114133335748275,0.2871813699118,0.02053458203434124,0.1556793511757989,0.2944910829054,0.007861174006838067,0.392526676436855,0.40811664420227,0.008145878197793095,0.41298427063112253,0.40412132061207,0.0028803891378873826,0.44428044479687,0.4105016184501,0.002265046456563813,0.375764074789535,0.40836632562818,0.0038101392637473336,0,0,0,1
2025-10-24,9,6,0,0,,5.6248260851291,4.332866968650934,0.15011561214886932,1,performanz,1,36,0.5368818879246233,0.43950521043048,0.00026809876442553815,0.07162903276589734,0.066588608842792,0.009003187152034324,0.15316617144029135,0.22648892339043,0.009673528081359557,0.3702604118183667,0.41615681300486,0.0009407545459475015,0.4348638172161167,0.43574109973717,0.00021956893046461105,0.45068643013005,0.4412238028522,0.0006745132397579719,0.3623676694088933,0.4397329824887,0.0017550462968402563,0,0,0,0
2025-10-24,9,20,0,0,,5.9770101760318,3.71955631762824,0.24685530979542372,3,motivation,1,39,0.454281579124562,0.39430799329343,0.006769390423370335,0.21858233844621977,0.32101794549356,0.029596218858463773,0.1956443599669862,0.33189693861031,0.009994972432901348,0.3830646239960259,0.40045016314753,0.007324625936363285,0.37082453585301,0.39250406853916,0.004262261691079388,0.458985483376968,0.39795618906525,0.001203897945944138,0.389503757590854,0.39814677656726,0.0017861766860723586,0,0,0,0
2025-10-27,1,4,0,0,,5.7690213415461,3.308728107182125,0.20490529758079992,2,performanz,1,38,0.425359674082515,0.43296672074616,0.0031695076576994195,0.14553729081186925,0.19249045118949,0.016954475873700026,0.088090482918949,0.2158734805798,0.008126946281168841,0.40980717851238996,0.41882716279367,0.0022110156538516796,0.42193316878278997,0.42687360168041,0.000520273393292072,0.45990664153873245,0.43810933380752,0.006655251525849806,0.4366372894490125,0.42344464343215,0.004348710591114334,0,0,0,0
2025-10-27,2,16,1,1,Interesse,5.7090104810657,3.203746383335575,0.2908594840274326,2,kognition,1,37,0.5159049360712524,0.45024767987149,0.019033213644683133,0.11220791386559426,0.104390492335,0.018892967531535666,0.2300032102646025,0.2899400062642,0.012649612094577848,0.3392615687278525,0.38991063098129,0.011705119220899146,0.39901808131785754,0.44535157773095,0.014099935092734365,0.48169572741685246,0.43588528927538,0.0021889150578497775,0.27820774513089747,0.40242592868339,0.006029476806424391,1,0,0,0
2025-10-27,2,20,0,0,,5.7849220140971,3.44668373119278,0.17750163877314198,3,kognition,1,44,0.503487648355348,0.43599931001514,0.003795795608599835,0.059560933423941996,0.10880262521766,0.0062497701956610975,0.13545936790673657,0.27205468620288,0.009854818447334681,0.33394971778716004,0.41158754789528,0.0005282036927085497,0.426313070846908,0.42972449870058,0.002478795440592635,0.473438481730006,0.43270016618034,0.0030759260411947617,0.419143657343832,0.42749560546762,0.00552352234105942,0,0,0,0
2025-10-27,2,21,1,1,Erleichterung,5.8682810016253,3.5883556736309745,0.21310541154464288,2,kognition,1,36,0.53951472615176,0.42761691420669,0.0034033896459655447,0.089782728264181,0.17911936552463,0.00951932214281467,0.18327992149010375,0.30634931441397,0.013049452115883996,0.34592886960877245,0.40356581087898,0.0008095098575391258,0.44364573447290245,0.42434731730929,0.002020471005030108,0.45113257829323,0.42678578353626,0.002057916084648401,0.31912835411570495,0.40758385952521,0.01455385557772976,0,0,0,1
